-1, -1, 6.30833e-049
-1, -0.75, 1.11226e-046
-1, -0.5, 2.09931e-044
-1, -0.25, 4.26617e-042
-1, 0, 9.39836e-040
-1, 0.25, 2.26298e-037
-1, 0.5, 6.01562e-035
-1, 0.75, 1.78776e-032
-1, 1, 6.03686e-030
-0.75, -1, 6.07717e-049
-0.75, -0.75, 1.07779e-046
-0.75, -0.5, 2.04851e-044
-0.75, -0.25, 4.198e-042
-0.75, 0, 9.34283e-040
-0.75, 0.25, 2.27792e-037
-0.75, 0.5, 6.15046e-035
-0.75, 0.75, 1.86439e-032
-0.75, 1, 6.46015e-030
-0.5, -1, 5.08087e-049
-0.5, -0.75, 8.99403e-047
-0.5, -0.5, 1.70654e-044
-0.5, -0.25, 3.49214e-042
-0.5, 0, 7.7636e-040
-0.5, 0.25, 1.89189e-037
-0.5, 0.5, 5.10966e-035
-0.5, 0.75, 1.55122e-032
-0.5, 1, 5.39324e-030
-0.25, -1, 3.68961e-049
-0.25, -0.75, 6.46919e-047
-0.25, -0.5, 1.21488e-044
-0.25, -0.25, 2.45838e-042
-0.25, 0, 5.39901e-040
-0.25, 0.25, 1.29812e-037
-0.25, 0.5, 3.45418e-035
-0.25, 0.75, 1.03129e-032
-0.25, 1, 3.51826e-030
0, -1, 2.33037e-049
0, -0.75, 4.01692e-047
0, -0.5, 7.40376e-045
0, -0.25, 1.46752e-042
0, 0, 3.1495e-040
0, 0.25, 7.37867e-038
0, 0.5, 1.90623e-035
0, 0.75, 5.50015e-033
0, 1, 1.80226e-030
0.25, -1, 1.28263e-049
0.25, -0.75, 2.15789e-047
0.25, -0.5, 3.87217e-045
0.25, -0.25, 7.45006e-043
0.25, 0, 1.5464e-040
0.25, 0.25, 3.48857e-038
0.25, 0.5, 8.6304e-036
0.25, 0.75, 2.36769e-033
0.25, 1, 7.30721e-031
0.5, -1, 6.16665e-050
0.5, -0.75, 1.00565e-047
0.5, -0.5, 1.74348e-045
0.5, -0.25, 3.22832e-043
0.5, 0, 6.41884e-041
0.5, 0.25, 1.37912e-038
0.5, 0.5, 3.22623e-036
0.5, 0.75, 8.29309e-034
0.5, 1, 2.36932e-031
0.75, -1, 2.59721e-050
0.75, -0.75, 4.07909e-048
0.75, -0.5, 6.7839e-046
0.75, -0.25, 1.19936e-043
0.75, 0, 2.26414e-041
0.75, 0.25, 4.58729e-039
0.75, 0.5, 1.00341e-036
0.75, 0.75, 2.38601e-034
0.75, 1, 6.21876e-032
1, -1, 9.61364e-051
1, -0.75, 1.44543e-048
1, -0.5, 2.29087e-046
1, -0.25, 3.83925e-044
1, 0, 6.82682e-042
1, 0.25, 1.29288e-039
1, 0.5, 2.61865e-037
1, 0.75, 5.69855e-035
1, 1, 1.33894e-032

