-1, -1, 9.91966e-007
-1, -0.75, 4.61838e-008
-1, -0.5, 1.65666e-009
-1, -0.25, 7.8433e-011
-1, 0, 1.03869e-011
-1, 0.25, 6.20055e-012
-1, 0.5, 1.35939e-011
-1, 0.75, 5.89597e-011
-1, 1, 2.9327e-010
-0.75, -1, 0.000161503
-0.75, -0.75, 2.77163e-005
-0.75, -0.5, 4.79771e-006
-0.75, -0.25, 1.17165e-006
-0.75, 0, 5.67372e-007
-0.75, 0.25, 6.12063e-007
-0.75, 0.5, 1.19389e-006
-0.75, 0.75, 2.87372e-006
-0.75, 1, 7.6824e-006
-0.5, -1, 0.0122313
-0.5, -0.75, 0.00539522
-0.5, -0.5, 0.0026174
-0.5, -0.25, 0.00165349
-0.5, 0, 0.001532
-0.5, 0.25, 0.00201905
-0.5, 0.5, 0.00311697
-0.5, 0.75, 0.00435841
-0.5, 1, 0.0158188
-0.25, -1, 0.333478
-0.25, -0.75, 0.263532
-0.25, -0.5, 0.226931
-0.25, -0.25, 0.22516
-0.25, 0, 0.257182
-0.25, 0.25, 0.30934
-0.25, 0.5, 0.331156
-0.25, 0.75, 0.410643
-0.25, 1, 0.162383
0, -1, 2.90935
0, -0.75, 2.94071
0, -0.5, 3.03544
0, -0.25, 3.15061
0, 0, 3.12011
0, 0.25, 2.5802
0, 0.5, 2.04135
0, 0.75, 0.701014
0, 1, 0.213399
0.25, -1, 8.07713
0.25, -0.75, 7.67589
0.25, -0.5, 6.64335
0.25, -0.25, 4.86663
0.25, 0, 2.8363
0.25, 0.25, 1.09277
0.25, 0.5, 0.280665
0.25, 0.75, 0.0473001
0.25, 1, 0.0057357
0.5, -1, 7.8121
0.5, -0.75, 5.34714
0.5, -0.5, 2.79265
0.5, -0.25, 0.980423
0.5, 0, 0.200372
0.5, 0.25, 0.0212433
0.5, 0.5, 0.0011733
0.5, 0.75, 4.18975e-005
0.5, 1, 1.39615e-006
0.75, -1, 3.12481
0.75, -0.75, 1.25998
0.75, -0.5, 0.305994
0.75, -0.25, 0.0365192
0.75, 0, 0.00167161
0.75, 0.25, 2.39804e-005
0.75, 0.5, 1.16087e-007
0.75, 0.75, 3.74614e-010
0.75, 1, 2.56751e-012
1, -1, 0.649866
1, -0.75, 0.138773
1, -0.5, 0.0137095
1, -0.25, 0.000458526
1, 0, 3.42801e-006
1, 0.25, 3.76084e-009
1, 0.5, 6.1538e-013
1, 0.75, 8.02401e-017
1, 1, 2.02834e-019

