-1, -1, 3.22397e-021
-1, -0.75, 1.42108e-023
-1, -0.5, 6.62039e-026
-1, -0.25, 3.25365e-028
-1, 0, 1.68276e-030
-1, 0.25, 9.13526e-033
-1, 0.5, 5.19248e-035
-1, 0.75, 3.08289e-037
-1, 1, 1.90775e-039
-0.75, -1, 4.34537e-021
-0.75, -0.75, 1.86578e-023
-0.75, -0.5, 8.50871e-026
-0.75, -0.25, 4.10832e-028
-0.75, 0, 2.09328e-030
-0.75, 0.25, 1.12196e-032
-0.75, 0.5, 6.30706e-035
-0.75, 0.75, 3.70865e-037
-0.75, 1, 2.27555e-039
-0.5, -1, 4.28888e-021
-0.5, -0.75, 1.83614e-023
-0.5, -0.5, 8.36039e-026
-0.5, -0.25, 4.0339e-028
-0.5, 0, 2.05513e-030
-0.5, 0.25, 1.10183e-032
-0.5, 0.5, 6.19744e-035
-0.5, 0.75, 3.64698e-037
-0.5, 1, 2.23973e-039
-0.25, -1, 3.10584e-021
-0.25, -0.75, 1.35688e-023
-0.25, -0.5, 6.29062e-026
-0.25, -0.25, 3.08469e-028
-0.25, 0, 1.59463e-030
-0.25, 0.25, 8.66328e-033
-0.25, 0.5, 4.93208e-035
-0.25, 0.75, 2.93474e-037
-0.25, 1, 1.82085e-039
0, -1, 1.65928e-021
0, -0.75, 7.56347e-024
0, -0.5, 3.63834e-026
0, -0.25, 1.84296e-028
0, 0, 9.80589e-031
0, 0.25, 5.46673e-033
0, 0.5, 3.18567e-035
0, 0.75, 1.93614e-037
0, 1, 1.22475e-039
0.25, -1, 6.59688e-022
0.25, -0.75, 3.2024e-024
0.25, -0.5, 1.62682e-026
0.25, -0.25, 8.64408e-029
0.25, 0, 4.79827e-031
0.25, 0.25, 2.77821e-033
0.25, 0.5, 1.6751e-035
0.25, 0.75, 1.05002e-037
0.25, 1, 6.83183e-040
0.5, -1, 1.97411e-022
0.5, -0.75, 1.03932e-024
0.5, -0.5, 5.66535e-027
0.5, -0.25, 3.2026e-029
0.5, 0, 1.87812e-031
0.5, 0.25, 1.1422e-033
0.5, 0.5, 7.19843e-036
0.5, 0.75, 4.69697e-038
0.5, 1, 3.1699e-040
0.75, -1, 4.50615e-023
0.75, -0.75, 2.61338e-025
0.75, -0.5, 1.55024e-027
0.75, -0.25, 9.4421e-030
0.75, 0, 5.91721e-032
0.75, 0.25, 3.81926e-034
0.75, 0.5, 2.53982e-036
0.75, 0.75, 1.74006e-038
0.75, 1, 1.22779e-040
1, -1, 7.96171e-024
1, -0.75, 5.1526e-026
1, -0.5, 3.36631e-028
1, -0.25, 2.23374e-030
1, 0, 1.51126e-032
1, 0.25, 1.04502e-034
1, 0.5, 7.39668e-037
1, 0.75, 5.36347e-039
1, 1, 3.98606e-041

