-1, -1, 1.72978e-006
-1, -0.75, 3.75554e-006
-1, -0.5, 1.01693e-005
-1, -0.25, 3.22878e-005
-1, 0, 0.000106799
-1, 0.25, 0.000321793
-1, 0.5, 0.000765989
-1, 0.75, 0.00116162
-1, 1, 0.000643833
-0.75, -1, 0.00117865
-0.75, -0.75, 0.00173973
-0.75, -0.5, 0.00279611
-0.75, -0.25, 0.00493758
-0.75, 0, 0.00907851
-0.75, 0.25, 0.0160015
-0.75, 0.5, 0.0243386
-0.75, 0.75, 0.026809
-0.75, 1, 0.0133708
-0.5, -1, 0.0999911
-0.5, -0.75, 0.132774
-0.5, -0.5, 0.168606
-0.5, -0.25, 0.215293
-0.5, 0, 0.275626
-0.5, 0.25, 0.34058
-0.5, 0.5, 0.378154
-0.5, 0.75, 0.32704
-0.5, 1, 0.14515
-0.25, -1, 1.43159
-0.25, -0.75, 1.98553
-0.25, -0.5, 2.3958
-0.25, -0.25, 2.69442
-0.25, 0, 2.90033
-0.25, 0.25, 2.96392
-0.25, 0.5, 2.74678
-0.25, 0.75, 2.04345
-0.25, 1, 0.819796
0, -1, 3.65643
0, -0.75, 6.07956
0, -0.5, 8.2307
0, -0.25, 9.7454
0, 0, 10.5005
0, 0.25, 10.3862
0, 0.5, 9.15073
0, 0.75, 6.42501
0, 1, 2.36764
0.25, -1, 1.4109
0.25, -0.75, 3.57225
0.25, -0.5, 6.74433
0.25, -0.25, 10.2593
0.25, 0, 13.2249
0.25, 0.25, 14.7631
0.25, 0.5, 14.0013
0.25, 0.75, 10.0872
0.25, 1, 3.34452
0.5, -1, 0.066116
0.5, -0.75, 0.372642
0.5, -0.5, 1.31337
0.5, -0.25, 3.23438
0.5, 0, 6.00891
0.5, 0.25, 8.7834
0.5, 0.5, 10.0234
0.5, 0.75, 7.84723
0.5, 1, 2.02334
0.75, -1, 0.000358482
0.75, -0.75, 0.00712014
0.75, -0.5, 0.0651911
0.75, -0.25, 0.330853
0.75, 0, 1.0596
0.75, 0.25, 2.31209
0.75, 0.5, 3.44895
0.75, 0.75, 2.90923
0.75, 1, 0.318785
1, -1, 2.96985e-007
1, -0.75, 3.1278e-005
1, -0.5, 0.000995494
1, -0.25, 0.012772
1, 0, 0.0812459
1, 0.25, 0.289358
1, 0.5, 0.575689
1, 0.75, 0.427508
1, 1, 0.00128903

