-1, -1, 7.77568e-012
-1, -0.75, 1.16884e-014
-1, -0.5, 1.92218e-017
-1, -0.25, 3.56095e-020
-1, 0, 7.44721e-023
-1, 0.25, 1.74653e-025
-1, 0.5, 4.55139e-028
-1, 0.75, 1.30583e-030
-1, 1, 4.08975e-033
-0.75, -1, 1.83223e-011
-0.75, -0.75, 2.45934e-014
-0.75, -0.5, 3.73551e-017
-0.75, -0.25, 6.517e-020
-0.75, 0, 1.29941e-022
-0.75, 0.25, 2.93001e-025
-0.75, 0.5, 7.38666e-028
-0.75, 0.75, 2.05983e-030
-0.75, 1, 6.29338e-033
-0.5, -1, 2.42141e-011
-0.5, -0.75, 3.11388e-014
-0.5, -0.5, 4.61438e-017
-0.5, -0.25, 7.91771e-020
-0.5, 0, 1.55923e-022
-0.5, 0.25, 3.48112e-025
-0.5, 0.5, 8.70364e-028
-0.5, 0.75, 2.40991e-030
-0.5, 1, 7.31745e-033
-0.25, -1, 1.77938e-011
-0.25, -0.75, 2.36835e-014
-0.25, -0.5, 3.62417e-017
-0.25, -0.25, 6.39191e-020
-0.25, 0, 1.28816e-022
-0.25, 0.25, 2.93243e-025
-0.25, 0.5, 7.45388e-028
-0.25, 0.75, 2.09334e-030
-0.25, 1, 6.43493e-033
0, -1, 7.39077e-012
0, -0.75, 1.09551e-014
0, -0.5, 1.82677e-017
0, -0.25, 3.45357e-020
0, 0, 7.36908e-023
0, 0.25, 1.75957e-025
0, 0.5, 4.65759e-028
0, 0.75, 1.35443e-030
0, 1, 4.29178e-033
0.25, -1, 1.80203e-012
0.25, -0.75, 3.15867e-015
0.25, -0.5, 6.01257e-018
0.25, -0.25, 1.26501e-020
0.25, 0, 2.94809e-023
0.25, 0.25, 7.58011e-026
0.25, 0.5, 2.13706e-028
0.25, 0.75, 6.56232e-031
0.25, 1, 2.18064e-033
0.5, -1, 2.71203e-013
0.5, -0.75, 5.86766e-016
0.5, -0.5, 1.32284e-018
0.5, -0.25, 3.19652e-021
0.5, 0, 8.35974e-024
0.5, 0.25, 2.36959e-026
0.5, 0.5, 7.26304e-029
0.5, 0.75, 2.39805e-031
0.5, 1, 8.49187e-034
0.75, -1, 2.65762e-014
0.75, -0.75, 7.28946e-017
0.75, -0.5, 1.99926e-019
0.75, -0.25, 5.68854e-022
0.75, 0, 1.70763e-024
0.75, 0.25, 5.44529e-027
0.75, 0.5, 1.84781e-029
0.75, 0.75, 6.66767e-032
0.75, 1, 2.55335e-034
1, -1, 1.78388e-015
1, -0.75, 6.29079e-018
1, -0.5, 2.1367e-020
1, -0.25, 7.29288e-023
1, 0, 2.55845e-025
1, 0.25, 9.33417e-028
1, 0.5, 3.56185e-030
1, 0.75, 1.42492e-032
1, 1, 5.97884e-035

