-1, -1, 5.22399e-040
-1, -0.75, 1.40523e-037
-1, -0.5, 4.15403e-035
-1, -0.25, 1.3626e-032
-1, 0, 5.01819e-030
-1, 0.25, 2.10522e-027
-1, 0.5, 1.02459e-024
-1, 0.75, 5.92214e-022
-1, 1, 4.19115e-019
-0.75, -1, 6.38086e-040
-0.75, -0.75, 1.75792e-037
-0.75, -0.5, 5.34702e-035
-0.75, -0.25, 1.81571e-032
-0.75, 0, 6.97951e-030
-0.75, 0.25, 3.09142e-027
-0.75, 0.5, 1.61541e-024
-0.75, 0.75, 1.02909e-021
-0.75, 1, 8.39397e-019
-0.5, -1, 6.31217e-040
-0.5, -0.75, 1.75422e-037
-0.5, -0.5, 5.39433e-035
-0.5, -0.25, 1.85736e-032
-0.5, 0, 7.26912e-030
-0.5, 0.25, 3.29753e-027
-0.5, 0.5, 1.78067e-024
-0.5, 0.75, 1.18954e-021
-0.5, 1, 1.04499e-018
-0.25, -1, 5.05898e-040
-0.25, -0.75, 1.39678e-037
-0.25, -0.5, 4.26583e-035
-0.25, -0.25, 1.45834e-032
-0.25, 0, 5.66559e-030
-0.25, 0.25, 2.55115e-027
-0.25, 0.5, 1.36793e-024
-0.25, 0.75, 9.08509e-022
-0.25, 1, 7.96321e-019
0, -1, 3.29109e-040
0, -0.75, 8.89315e-038
0, -0.5, 2.65079e-035
0, -0.25, 8.814e-033
0, 0, 3.31576e-030
0, 0.25, 1.43735e-027
0, 0.5, 7.35982e-025
0, 0.75, 4.61257e-022
0, 1, 3.74184e-019
0.25, -1, 1.74357e-040
0.25, -0.75, 4.54521e-038
0.25, -0.5, 1.30041e-035
0.25, -0.25, 4.12407e-033
0.25, 0, 1.46762e-030
0.25, 0.25, 5.95243e-028
0.25, 0.5, 2.80826e-025
0.25, 0.75, 1.58504e-022
0.25, 1, 1.11557e-019
0.5, -1, 7.55716e-041
0.5, -0.75, 1.87504e-038
0.5, -0.5, 5.07011e-036
0.5, -0.25, 1.50627e-033
0.5, 0, 4.96456e-031
0.5, 0.25, 1.83693e-028
0.5, 0.5, 7.74298e-026
0.5, 0.75, 3.78806e-023
0.5, 1, 2.20352e-020
0.75, -1, 2.6953e-041
0.75, -0.75, 6.2867e-039
0.75, -0.5, 1.58425e-036
0.75, -0.25, 4.3391e-034
0.75, 0, 1.30042e-031
0.75, 0.25, 4.29701e-029
0.75, 0.5, 1.57866e-026
0.75, 0.75, 6.505e-024
0.75, 1, 3.02944e-021
1, -1, 7.96376e-042
1, -0.75, 1.72698e-039
1, -0.5, 4.00614e-037
1, -0.25, 9.9774e-035
1, 0, 2.6775e-032
1, 0.25, 7.76742e-030
1, 0.5, 2.44124e-027
1, 0.75, 8.30973e-025
1, 1, 3.0448e-022

