-1, -1, 0.000546683
-1, -0.75, 0.000426717
-1, -0.5, 0.000264441
-1, -0.25, 0.00015393
-1, 0, 9.319e-005
-1, 0.25, 6.25092e-005
-1, 0.5, 4.77074e-005
-1, 0.75, 4.10059e-005
-1, 1, 3.81209e-005
-0.75, -1, 0.0163591
-0.75, -0.75, 0.0162148
-0.75, -0.5, 0.0133435
-0.75, -0.25, 0.0103422
-0.75, 0, 0.00807564
-0.75, 0.25, 0.00657551
-0.75, 0.5, 0.00562345
-0.75, 0.75, 0.00496507
-0.75, 1, 0.00436712
-0.5, -1, 0.247809
-0.5, -0.75, 0.289657
-0.5, -0.5, 0.287634
-0.5, -0.25, 0.267344
-0.5, 0, 0.242926
-0.5, 0.25, 0.219122
-0.5, 0.5, 0.195182
-0.5, 0.75, 0.168089
-0.5, 1, 0.135595
-0.25, -1, 1.84822
-0.25, -0.75, 2.35844
-0.25, -0.5, 2.57269
-0.25, -0.25, 2.59335
-0.25, 0, 2.48445
-0.25, 0.25, 2.26968
-0.25, 0.5, 1.9532
-0.25, 0.75, 1.54826
-0.25, 1, 1.09996
0, -1, 6.66038
0, -0.75, 8.58592
0, -0.5, 9.36678
0, -0.25, 9.25084
0, 0, 8.43137
0, 0.25, 7.07271
0, 0.5, 5.3822
0, 0.75, 3.64086
0, 1, 2.14332
0.25, -1, 11.48
0.25, -0.75, 13.8888
0.25, -0.5, 13.8034
0.25, -0.25, 12.028
0.25, 0, 9.33485
0.25, 0.25, 6.42725
0.25, 0.5, 3.8789
0.25, 0.75, 2.0239
0.25, 1, 0.902954
0.5, -1, 9.41626
0.5, -0.75, 10.0597
0.5, -0.5, 8.3352
0.5, -0.25, 5.76435
0.5, 0, 3.38437
0.5, 0.25, 1.68487
0.5, 0.5, 0.707627
0.5, 0.75, 0.250383
0.5, 1, 0.0751031
0.75, -1, 3.62761
0.75, -0.75, 3.32504
0.75, -0.5, 2.13127
0.75, -0.25, 1.05788
0.75, 0, 0.416601
0.75, 0.25, 0.130797
0.75, 0.5, 0.0329468
0.75, 0.75, 0.00678174
0.75, 1, 0.00118062
1, -1, 0.615211
1, -0.75, 0.510805
1, -0.5, 0.242757
1, -0.25, 0.0795661
1, 0, 0.0187818
1, 0.25, 0.00324007
1, 0.5, 0.000417485
1, 0.75, 4.21184e-005
1, 1, 3.60168e-006

