-1, -1, 3.53407e-017
-1, -0.75, 1.67089e-011
-1, -0.5, 4.1596e-006
-1, -0.25, 0.000387971
-1, 0, 0.00306734
-1, 0.25, 0.00857936
-1, 0.5, 0.0142589
-1, 0.75, 0.0179996
-1, 1, 0.01931
-0.75, -1, 3.10999e-016
-0.75, -0.75, 3.04088e-010
-0.75, -0.5, 0.000142828
-0.75, -0.25, 0.00775479
-0.75, 0, 0.052332
-0.75, 0.25, 0.129781
-0.75, 0.5, 0.199127
-0.75, 0.75, 0.23703
-0.75, 1, 0.241599
-0.5, -1, 9.59083e-016
-0.5, -0.75, 1.45401e-009
-0.5, -0.5, 0.00173254
-0.5, -0.25, 0.0777956
-0.5, 0, 0.469629
-0.5, 0.25, 1.04267
-0.5, 0.5, 1.47329
-0.5, 0.75, 1.64083
-0.5, 1, 1.57374
-0.25, -1, 9.76517e-016
-0.25, -0.75, 1.39612e-009
-0.25, -0.5, 0.00697576
-0.25, -0.25, 0.379495
-0.25, 0, 2.16245
-0.25, 0.25, 4.34849
-0.25, 0.5, 5.64418
-0.25, 0.75, 5.82988
-0.25, 1, 5.20268
0, -1, 3.36612e-016
0, -0.75, 2.6153e-010
0, -0.5, 0.00656569
0, -0.25, 0.820712
0, 0, 4.87278
0, 0.25, 9.08921
0, 0.5, 10.8546
0, 0.75, 10.3177
0, 1, 8.46652
0.25, -1, 4.36047e-017
0.25, -0.75, 1.30691e-011
0.25, -0.5, 0.00027143
0.25, -0.25, 0.633806
0.25, 0, 4.94776
0.25, 0.25, 9.05298
0.25, 0.5, 10.0787
0.25, 0.75, 8.78755
0.25, 1, 6.56091
0.5, -1, 2.46023e-018
0.5, -0.75, 2.58986e-013
0.5, -0.5, 1.35734e-007
0.5, -0.25, 0.0951239
0.5, 0, 1.93918
0.5, 0.25, 3.98535
0.5, 0.5, 4.30107
0.5, 0.75, 3.4655
0.5, 1, 2.34014
0.75, -1, 7.03569e-020
0.75, -0.75, 2.71028e-015
0.75, -0.5, 2.41886e-010
0.75, -0.25, 0.000146792
0.75, 0, 0.207928
0.75, 0.25, 0.684574
0.75, 0.5, 0.788893
0.75, 0.75, 0.605155
0.75, 1, 0.37114
1, -1, 1.16517e-021
1, -0.75, 1.78856e-017
1, -0.5, 4.51383e-013
1, -0.25, 2.10839e-008
1, 0, 0.00228158
1, 0.25, 0.0361321
1, 0.5, 0.0561174
1, 0.75, 0.0441957
1, 1, 0.0252198

