-1, -1, 6.81639e-068
-1, -0.75, 7.22709e-066
-1, -0.5, 7.99302e-064
-1, -0.25, 9.24499e-062
-1, 0, 1.1215e-059
-1, 0.25, 1.43152e-057
-1, 0.5, 1.92987e-055
-1, 0.75, 2.75966e-053
-1, 1, 4.20694e-051
-0.75, -1, 5.24706e-068
-0.75, -0.75, 5.54348e-066
-0.75, -0.5, 6.10852e-064
-0.75, -0.25, 7.03855e-062
-0.75, 0, 8.50492e-060
-0.75, 0.25, 1.08121e-057
-0.75, 0.5, 1.4515e-055
-0.75, 0.75, 2.06664e-053
-0.75, 1, 3.13642e-051
-0.5, -1, 3.73107e-068
-0.5, -0.75, 3.91671e-066
-0.5, -0.5, 4.28694e-064
-0.5, -0.25, 4.90455e-062
-0.5, 0, 5.88174e-060
-0.5, 0.25, 7.4175e-058
-0.5, 0.5, 9.87296e-056
-0.5, 0.75, 1.39287e-053
-0.5, 1, 2.09314e-051
-0.25, -1, 2.45225e-068
-0.25, -0.75, 2.55071e-066
-0.25, -0.5, 2.7647e-064
-0.25, -0.25, 3.13029e-062
-0.25, 0, 3.7125e-060
-0.25, 0.25, 4.62641e-058
-0.25, 0.5, 6.07939e-056
-0.25, 0.75, 8.45847e-054
-0.25, 1, 1.25202e-051
0, -1, 1.49081e-068
0, -0.75, 1.53229e-066
0, -0.5, 1.63987e-064
0, -0.25, 1.83168e-062
0, 0, 2.14094e-060
0, 0.25, 2.62645e-058
0, 0.5, 3.39324e-056
0, 0.75, 4.63483e-054
0, 1, 6.72343e-052
0.25, -1, 8.39018e-069
0.25, -0.75, 8.49885e-067
0.25, -0.5, 8.95512e-065
0.25, -0.25, 9.83726e-063
0.25, 0, 1.12941e-060
0.25, 0.25, 1.35902e-058
0.25, 0.5, 1.7194e-056
0.25, 0.75, 2.29556e-054
0.25, 1, 3.2478e-052
0.5, -1, 4.37554e-069
0.5, -0.75, 4.35689e-067
0.5, -0.5, 4.50748e-065
0.5, -0.25, 4.85526e-063
0.5, 0, 5.45787e-061
0.5, 0.25, 6.41943e-059
0.5, 0.5, 7.92339e-057
0.5, 0.75, 1.02972e-054
0.5, 1, 1.41446e-052
0.75, -1, 2.11673e-069
0.75, -0.75, 2.06679e-067
0.75, -0.5, 2.09389e-065
0.75, -0.25, 2.20536e-063
0.75, 0, 2.4199e-061
0.75, 0.25, 2.77295e-059
0.75, 0.5, 3.32714e-057
0.75, 0.75, 4.19268e-055
0.75, 1, 5.56793e-053
1, -1, 9.50997e-070
1, -0.75, 9.0839e-068
1, -0.5, 8.98961e-066
1, -0.25, 9.23303e-064
1, 0, 9.86096e-062
1, 0.25, 1.09746e-059
1, 0.5, 1.27581e-057
1, 0.75, 1.55329e-055
1, 1, 1.98651e-053

