-1, -1, 3.95031e-024
-1, -0.75, 2.19276e-026
-1, -0.5, 1.27177e-028
-1, -0.25, 7.69574e-031
-1, 0, 4.85049e-033
-1, 0.25, 3.17885e-035
-1, 0.5, 2.16261e-037
-1, 0.75, 1.52485e-039
-1, 1, 1.11267e-041
-0.75, -1, 4.77174e-024
-0.75, -0.75, 2.60641e-026
-0.75, -0.5, 1.49178e-028
-0.75, -0.25, 8.92759e-031
-0.75, 0, 5.57434e-033
-0.75, 0.25, 3.624e-035
-0.75, 0.5, 2.4484e-037
-0.75, 0.75, 1.71595e-039
-0.75, 1, 1.2455e-041
-0.5, -1, 4.42712e-024
-0.5, -0.75, 2.42096e-026
-0.5, -0.5, 1.38797e-028
-0.5, -0.25, 8.32301e-031
-0.5, 0, 5.20829e-033
-0.5, 0.25, 3.39385e-035
-0.5, 0.5, 2.29834e-037
-0.5, 0.75, 1.61462e-039
-0.5, 1, 1.17473e-041
-0.25, -1, 3.16103e-024
-0.25, -0.75, 1.76036e-026
-0.25, -0.5, 1.02597e-028
-0.25, -0.25, 6.24485e-031
-0.25, 0, 3.96154e-033
-0.25, 0.25, 2.61401e-035
-0.25, 0.5, 1.79081e-037
-0.25, 0.75, 1.27162e-039
-0.25, 1, 9.34444e-042
0, -1, 1.74434e-024
0, -0.75, 1.00561e-026
0, -0.5, 6.04348e-029
0, -0.25, 3.78095e-031
0, 0, 2.45867e-033
0, 0.25, 1.65924e-035
0, 0.5, 1.16031e-037
0, 0.75, 8.39601e-040
0, 1, 6.27802e-042
0.25, -1, 7.48586e-025
0.25, -0.75, 4.53643e-027
0.25, -0.5, 2.84924e-029
0.25, -0.25, 1.85409e-031
0.25, 0, 1.2491e-033
0.25, 0.25, 8.70407e-036
0.25, 0.5, 6.26705e-038
0.25, 0.75, 4.65768e-040
0.25, 1, 3.56943e-042
0.5, -1, 2.51838e-025
0.5, -0.75, 1.62673e-027
0.5, -0.5, 1.08109e-029
0.5, -0.25, 7.39879e-032
0.5, 0, 5.21581e-034
0.5, 0.25, 3.78687e-036
0.5, 0.5, 2.8305e-038
0.5, 0.75, 2.17691e-040
0.5, 1, 1.72166e-042
0.75, -1, 6.70398e-026
0.75, -0.75, 4.67307e-028
0.75, -0.5, 3.3229e-030
0.75, -0.25, 2.41603e-032
0.75, 0, 1.79868e-034
0.75, 0.25, 1.37213e-036
0.75, 0.5, 1.07292e-038
0.75, 0.75, 8.59991e-041
0.75, 1, 7.06513e-043
1, -1, 1.42685e-026
1, -0.75, 1.08476e-028
1, -0.5, 8.33449e-031
1, -0.25, 6.49654e-033
1, 0, 5.15052e-035
1, 0.25, 4.1603e-037
1, 0.5, 3.42756e-039
1, 0.75, 2.88225e-041
1, 1, 2.47483e-043

